"REF_DATE","GEO","DGUID","Sex","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006","New Brunswick","","Females","Total number of police officers","Number","223","units ","0","v19457929","5.3.1","182","","","","0"
"2006","New Brunswick","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457930","5.3.2","14.1","","","","1"
"2006","Quebec","","Both sexes","Total number of police officers","Number","223","units ","0","v19457931","6.1.1","15099","","","","0"
"2006","Quebec","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457932","6.1.2","100","","","","0"
"2006","Quebec","","Males","Total number of police officers","Number","223","units ","0","v19457933","6.2.1","12080","","","","0"
"2006","Quebec","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457934","6.2.2","80.0","","","","1"
"2006","Quebec","","Females","Total number of police officers","Number","223","units ","0","v19457935","6.3.1","3019","","","","0"
"2006","Quebec","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457936","6.3.2","20.0","","","","1"
"2006","Ontario","","Both sexes","Total number of police officers","Number","223","units ","0","v19457937","7.1.1","23759","","","","0"
"2006","Ontario","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457938","7.1.2","100","","","","0"
"2006","Ontario","","Males","Total number of police officers","Number","223","units ","0","v19457939","7.2.1","19748","","","","0"
"2006","Ontario","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457940","7.2.2","83.1","","","","1"
"2006","Ontario","","Females","Total number of police officers","Number","223","units ","0","v19457941","7.3.1","4011","","","","0"
"2006","Ontario","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457942","7.3.2","16.9","","","","1"
"2006","Manitoba","","Both sexes","Total number of police officers","Number","223","units ","0","v19457943","8.1.1","2313","","","","0"
"2006","Manitoba","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457944","8.1.2","100","","","","0"
"2006","Manitoba","","Males","Total number of police officers","Number","223","units ","0","v19457945","8.2.1","1979","","","","0"
"2006","Manitoba","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457946","8.2.2","85.6","","","","1"
"2006","Manitoba","","Females","Total number of police officers","Number","223","units ","0","v19457947","8.3.1","334","","","","0"
"2006","Manitoba","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457948","8.3.2","14.4","","","","1"
"2006","Saskatchewan","","Both sexes","Total number of police officers","Number","223","units ","0","v19457949","9.1.1","2030","","","","0"
"2006","Saskatchewan","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457950","9.1.2","100","","","","0"
"2006","Saskatchewan","","Males","Total number of police officers","Number","223","units ","0","v19457951","9.2.1","1655","","","","0"
"2006","Saskatchewan","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457952","9.2.2","81.5","","","","1"
"2006","Saskatchewan","","Females","Total number of police officers","Number","223","units ","0","v19457953","9.3.1","375","","","","0"
"2006","Saskatchewan","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457954","9.3.2","18.5","","","","1"
"2006","Alberta","","Both sexes","Total number of police officers","Number","223","units ","0","v19457955","10.1.1","5604","","","","0"
"2006","Alberta","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457956","10.1.2","100","","","","0"
"2006","Alberta","","Males","Total number of police officers","Number","223","units ","0","v19457957","10.2.1","4688","","","","0"
"2006","Alberta","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457958","10.2.2","83.7","","","","1"
"2006","Alberta","","Females","Total number of police officers","Number","223","units ","0","v19457959","10.3.1","916","","","","0"
"2006","Alberta","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457960","10.3.2","16.3","","","","1"
"2006","British Columbia","","Both sexes","Total number of police officers","Number","223","units ","0","v19457961","11.1.1","7678","","","","0"
"2006","British Columbia","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457962","11.1.2","100","","","","0"
"2006","British Columbia","","Males","Total number of police officers","Number","223","units ","0","v19457963","11.2.1","6035","","","","0"
"2006","British Columbia","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457964","11.2.2","78.6","","","","1"
"2006","British Columbia","","Females","Total number of police officers","Number","223","units ","0","v19457965","11.3.1","1643","","","","0"
"2006","British Columbia","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457966","11.3.2","21.4","","","","1"
"2006","Yukon","","Both sexes","Total number of police officers","Number","223","units ","0","v19457967","12.1.1","116","","","","0"
"2006","Yukon","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457968","12.1.2","100","","","","0"
"2006","Yukon","","Males","Total number of police officers","Number","223","units ","0","v19457969","12.2.1","98","","","","0"
"2006","Yukon","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457970","12.2.2","84.5","","","","1"
"2006","Yukon","","Females","Total number of police officers","Number","223","units ","0","v19457971","12.3.1","18","","","","0"
"2006","Yukon","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457972","12.3.2","15.5","","","","1"
"2006","Northwest Territories","","Both sexes","Total number of police officers","Number","223","units ","0","v19457973","14.1.1","171","","","","0"
"2006","Northwest Territories","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457974","14.1.2","100","","","","0"
"2006","Northwest Territories","","Males","Total number of police officers","Number","223","units ","0","v19457975","14.2.1","146","","","","0"
"2006","Northwest Territories","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457976","14.2.2","85.4","","","","1"
"2006","Northwest Territories","","Females","Total number of police officers","Number","223","units ","0","v19457977","14.3.1","25","","","","0"
"2006","Northwest Territories","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457978","14.3.2","14.6","","","","1"
"2006","Nunavut","","Both sexes","Total number of police officers","Number","223","units ","0","v19457985","15.1.1","122","","","","0"
"2006","Nunavut","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457986","15.1.2","100","","","","0"
"2006","Nunavut","","Males","Total number of police officers","Number","223","units ","0","v19457987","15.2.1","104","","","","0"
"2006","Nunavut","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457988","15.2.2","85.2","","","","1"
"2006","Nunavut","","Females","Total number of police officers","Number","223","units ","0","v19457989","15.3.1","18","","","","0"
"2006","Nunavut","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457990","15.3.2","14.8","","","","1"
"2006","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Both sexes","Total number of police officers","Number","223","units ","0","v19457991","16.1.1","1592","","","","0"
"2006","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457992","16.1.2","100","","","","0"
"2006","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Males","Total number of police officers","Number","223","units ","0","v19457993","16.2.1","1326","","","","0"
"2006","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457994","16.2.2","83.3","","","","1"
"2006","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Females","Total number of police officers","Number","223","units ","0","v19457995","16.3.1","266","","","","0"
"2006","Royal Canadian Mounted Police (RCMP) Headquarters and Training Academy","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457996","16.3.2","16.7","","","","1"
"2007","Canada","","Both sexes","Total number of police officers","Number","223","units ","0","v19457901","1.1.1","64134","","","","0"
"2007","Canada","","Both sexes","Percentage of total police officers","Percentage","242","units ","0","v19457902","1.1.2","100","","","","0"
"2007","Canada","","Males","Total number of police officers","Number","223","units ","0","v19457903","1.2.1","52261","","","","0"
"2007","Canada","","Males","Percentage of total police officers","Percentage","242","units ","0","v19457904","1.2.2","81.5","","","","1"
"2007","Canada","","Females","Total number of police officers","Number","223","units ","0","v19457905","1.3.1","11873","","","","0"
"2007","Canada","","Females","Percentage of total police officers","Percentage","242","units ","0","v19457906","1.3.2","18.5","","","","1"
"2007","Newfoundland and Labrador","","Both sexes","Total number of police officers","Number","223","units ","0","v19457907","2.1.1","838","","","","0"
